Date,Event,Details,Billing on,Shop name,Shop country,Shop email,Shop domain
2021-05-20 00:33:32 UTC,Usage charge applied,Basic Shopify plan - 19.99,,FamBlanket,GB,perogverobusiness@gmail.com,to-my-blanket.myshopify.com
2021-05-20 00:33:33 UTC,Usage charge applied,Shopify Plus plan (80% discount) - 20.0,,Nicki Minaj | Official Shop,US,customercare@famehouse.net,fhtest18.myshopify.com
2021-05-20 00:33:33 UTC,Usage charge applied,Shopify plan - 29.99,,Karity,US,isaac@karity.com,karity-com.myshopify.com
2021-05-20 00:33:35 UTC,Usage charge applied,Shopify plan - 29.99,,Bella Luna Online,ZA,markg@tregerbrands.co.za,bella-luna-south-africa.myshopify.com
2021-05-20 00:33:38 UTC,Usage charge applied,Shopify plan - 29.99,,Nano Flow,MX,notificaciones@nanoflow.com.mx,airflow-health.myshopify.com
2021-05-20 00:33:39 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,Manna Hydration,US,hello@mannahydration.com,manna-shop.myshopify.com
2021-05-20 00:33:40 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Sapin Belge,BE,sapin.bruxelles@gmail.com,sapinbelge.myshopify.com
2021-05-20 00:33:41 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,Condition One Nutrition,US,Matt@goconditionone.com,conditionone.myshopify.com
2021-05-20 00:33:46 UTC,Usage charge applied,Shopify plan - 29.99,,happykoala-cz,SI,info@happykoala.cz,happykoala-cz.myshopify.com
2021-05-20 00:33:46 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Bluroc,GB,bluwhitecontact@gmail.com,bluwhite.myshopify.com
2021-05-20 00:33:47 UTC,Usage charge applied,Basic Shopify plan - 19.99,,PRIMALIFE,GB,seaturk@hotmail.com,prima-test.myshopify.com
2021-05-20 00:33:48 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Love This Family,VN,tee.vietliver@gmail.com,vietliver.myshopify.com
2021-05-20 00:33:56 UTC,Usage charge applied,Basic Shopify plan - 19.99,,The Gadget Warehouse,AU,info@thegadgetwarehouse.net,the-gadget-warehouse-uk.myshopify.com
2021-05-20 00:33:57 UTC,Usage charge applied,Basic Shopify plan - 19.99,,The Link Mobiles,FR,Thelinkinfo1@gmail.com,etechexperts.myshopify.com
2021-05-20 00:33:58 UTC,Usage charge applied,Shopify plan - 29.99,,Enclave Mfg Co,US,support@enclavemfg.com,enclave-eyewear.myshopify.com
2021-05-20 00:33:59 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Milk & Honey,AU,milkandhoneyaus@gmail.com,milk-honey-wigs.myshopify.com
2021-05-20 00:34:00 UTC,Closed Store,,,Strānj Froot Clothing,US,stranjfrootclothing@gmail.com,stranj-froot-clothing.myshopify.com
2021-05-20 00:34:00 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,Lyte,US,lyteleggings@gmail.com,lyteleggings.myshopify.com
2021-05-20 00:34:01 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,TAJA COLLECTION,US,INFO@TAJACOLLECTION.COM,taja-collection.myshopify.com
2021-05-20 00:34:03 UTC,Usage charge applied,Advanced Shopify plan - 59.99,,mabandstoke,US,techadmin@mabandstoke.com,mabandstoke.myshopify.com
2021-05-20 00:34:03 UTC,Usage charge applied,Shopify plan - 29.99,,The Mask Life. ,AU,info@australianmasks.com.au,the-mask-life.myshopify.com
2021-05-20 00:34:04 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Gypsy Tales Podcast,AU,jase@gypsy-tales.com,gypsy-tales-podcast.myshopify.com
2021-05-20 00:34:05 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Wave Runner Sport,US,davidperez@ingear.com,waverunnersports.myshopify.com
2021-05-20 00:34:06 UTC,Usage charge applied,Shopify plan - 29.99,,The Sweet Store,GB,info@thesweetstore.co.uk,the-sweet-store-site.myshopify.com
2021-05-20 00:34:07 UTC,Usage charge applied,Shopify plan - 29.99,,eBike Generation,US,John@ebikegeneration.com,john-j-murphy.myshopify.com
2021-05-20 00:34:07 UTC,Usage charge applied,Basic Shopify plan - 19.99,,Skin Woof,GB,ben@skinwoof.com,skin-woof.myshopify.com
2021-05-20 00:34:08 UTC,Usage charge applied,Shopify plan - 29.99,,creatrillonline,US,adamchenjun@hotmail.com,creatrillonline.myshopify.com
2021-05-20 00:35:48 UTC,Uninstalled,"",,SOLO Watch Co.,US,solowatchco@gmail.com,solo-watch-co.myshopify.com
2021-05-20 00:37:55 UTC,Closed Store,,,Elise Arielle Lashes,US,ms_shamika@hotmail.com,elise-arielle-lashes.myshopify.com
2021-05-20 00:38:27 UTC,Closed Store,,,Big D Fitness,GB,dp.finances@yahoo.com,bigdfitness-com.myshopify.com
2021-05-20 00:38:31 UTC,Closed Store,,,OrendaArt,GB,petrovtsveti@gmail.com,orendaart.myshopify.com
2021-05-20 00:40:01 UTC,Closed Store,,,vorbe,FR,vorbe.communication@gmail.com,vorbe.myshopify.com
2021-05-20 00:40:02 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,vorbe,FR,vorbe.communication@gmail.com,vorbe.myshopify.com
2021-05-20 00:48:42 UTC,Closed Store,,,WALT PROTECT™,FR,astadc5@gmail.com,kitashoppingg.myshopify.com
2021-05-20 00:55:29 UTC,Closed Store,,,NANISTORE,VN,baby4you119@gmail.com,nanibaby4u.myshopify.com
2021-05-20 01:01:16 UTC,Re-opened Store,,,Meg’s Kloset,US,Megskloset@gmail.com,meg-s-kloset.myshopify.com
2021-05-20 01:03:13 UTC,Uninstalled,"",,Hughes Girls,US,Ermas7place@gmail.com,ermas-fine-gifts.myshopify.com
2021-05-20 01:04:11 UTC,Uninstalled,"",,Experience Comfort,US,shamarjackson76@gmail.com,shamars-shopping-deals.myshopify.com
2021-05-20 01:08:16 UTC,Uninstalled,"",,REDACTED,REDACTED,REDACTED-PII@privacycanary.ca,REDACTED
2021-05-20 01:08:24 UTC,Installed,,,SAGA Fitness United Kingdom,AU,info@saga.fitness,united-kingdom-saga-fitness.myshopify.com
2021-05-20 01:10:30 UTC,Uninstalled,Does not meet my needs,,SAGA Fitness United Kingdom,AU,info@saga.fitness,united-kingdom-saga-fitness.myshopify.com
2021-05-20 01:12:12 UTC,Installed,,,SAGA Fitness Europe,AU,info@saga.fitness,eu-saga-fitness.myshopify.com
2021-05-20 01:12:40 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,SAGA Fitness Europe,AU,info@saga.fitness,eu-saga-fitness.myshopify.com
2021-05-20 01:12:44 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,SAGA Fitness Europe,AU,info@saga.fitness,eu-saga-fitness.myshopify.com
2021-05-20 01:44:12 UTC,Uninstalled,"",,REDACTED,REDACTED,REDACTED-PII@privacycanary.ca,REDACTED
2021-05-20 01:54:18 UTC,Uninstalled,"",,REDACTED,REDACTED,REDACTED-PII@privacycanary.ca,REDACTED
2021-05-20 01:55:09 UTC,Installed,,,Bserene ,US,info@bserenebeauty.com,bserene.myshopify.com
2021-05-20 01:55:38 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Bserene ,US,info@bserenebeauty.com,bserene.myshopify.com
2021-05-20 01:55:39 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,Bserene ,US,info@bserenebeauty.com,bserene.myshopify.com
2021-05-20 02:27:35 UTC,Installed,,,Winning Gift Co,AU,info@winninggiftco.com,culturion.myshopify.com
2021-05-20 02:28:40 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Winning Gift Co,AU,info@winninggiftco.com,culturion.myshopify.com
2021-05-20 02:28:42 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,Winning Gift Co,AU,info@winninggiftco.com,culturion.myshopify.com
2021-05-20 02:38:25 UTC,Installed,,,AFURRA,CA,myafurra@gmail.com,afurra.myshopify.com
2021-05-20 03:20:36 UTC,Uninstalled,Does not meet my needs,,Lashed By Jass ,US,lashedbyjascustomerservice@gmail.com,lashed-by-jass.myshopify.com
2021-05-20 03:20:37 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Lashed By Jass ,US,lashedbyjascustomerservice@gmail.com,lashed-by-jass.myshopify.com
2021-05-20 03:28:58 UTC,Installed,,,LRL Motors,IN,lrlmotors1@gmail.com,lrl-motors.myshopify.com
2021-05-20 03:29:44 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,LRL Motors,IN,lrlmotors1@gmail.com,lrl-motors.myshopify.com
2021-05-20 03:29:46 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,LRL Motors,IN,lrlmotors1@gmail.com,lrl-motors.myshopify.com
2021-05-20 03:47:22 UTC,Installed,,,DaisyHippie,VN,chienphung01@gmail.com,ew-people.myshopify.com
2021-05-20 03:48:36 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,DaisyHippie,VN,chienphung01@gmail.com,ew-people.myshopify.com
2021-05-20 03:48:38 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,DaisyHippie,VN,chienphung01@gmail.com,ew-people.myshopify.com
2021-05-20 04:09:00 UTC,Uninstalled,"",,DesignHerz,US,designher927@gmail.com,designherz.myshopify.com
2021-05-20 04:09:01 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,DesignHerz,US,designher927@gmail.com,designherz.myshopify.com
2021-05-20 04:09:49 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,LRL Motors,IN,lrlmotors1@gmail.com,lrl-motors.myshopify.com
2021-05-20 04:09:49 UTC,Uninstalled,"",,LRL Motors,IN,lrlmotors1@gmail.com,lrl-motors.myshopify.com
2021-05-20 04:11:51 UTC,Re-opened Store,,,Original Farm,AU,yassoriginalfarm@gmail.com,original-farm.myshopify.com
2021-05-20 05:35:28 UTC,Uninstalled,"",,LUSH Boutique,US,hello@shoplushboutique.com,dees-fitting-room.myshopify.com
2021-05-20 05:35:29 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,LUSH Boutique,US,hello@shoplushboutique.com,dees-fitting-room.myshopify.com
2021-05-20 05:38:54 UTC,Re-opened Store,,,Black Jack Caviar,MY,jerome@fanhoot.com,supercaviar.myshopify.com
2021-05-20 05:46:03 UTC,Installed,,,SAGA Intl/US,AU,info@saga.fitness,saga-vald.myshopify.com
2021-05-20 06:35:20 UTC,Uninstalled,Not needed anymore,,Veersons-Chikankari Studio,IN,shubham272@gmail.com,veersons-chikankari-studio.myshopify.com
2021-05-20 06:35:21 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Veersons-Chikankari Studio,IN,shubham272@gmail.com,veersons-chikankari-studio.myshopify.com
2021-05-20 06:45:49 UTC,Installed,,,Groove-Hut,BG,stanned90@gmail.com,groovehut.myshopify.com
2021-05-20 06:47:54 UTC,Uninstalled,"",,Groove-Hut,BG,stanned90@gmail.com,groovehut.myshopify.com
2021-05-20 06:58:42 UTC,Installed,,,reneleit,AE,reneleitshopify@gmail.com,reneleit.myshopify.com
2021-05-20 06:59:20 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,reneleit,AE,reneleitshopify@gmail.com,reneleit.myshopify.com
2021-05-20 06:59:22 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,reneleit,AE,reneleitshopify@gmail.com,reneleit.myshopify.com
2021-05-20 07:13:22 UTC,Uninstalled,"",,reneleit,AE,reneleitshopify@gmail.com,reneleit.myshopify.com
2021-05-20 07:13:24 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,reneleit,AE,reneleitshopify@gmail.com,reneleit.myshopify.com
2021-05-20 07:18:48 UTC,Installed,,,Katinat,US,katinatofficial@justkatinat.com,katinat.myshopify.com
2021-05-20 07:30:58 UTC,Recurring charge frozen,In Cart Upsell - FLEX - 0.0,,Tail & Tales,US,info.petlypaws@gmail.com,petlypaw.myshopify.com
2021-05-20 07:50:14 UTC,Installed,,,Morris Fenderbaum,DE,office@s-plus-sports.de,morris-fenderbaum.myshopify.com
2021-05-20 07:53:24 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Morris Fenderbaum,DE,office@s-plus-sports.de,morris-fenderbaum.myshopify.com
2021-05-20 07:53:26 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,Morris Fenderbaum,DE,office@s-plus-sports.de,morris-fenderbaum.myshopify.com
2021-05-20 07:54:29 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Morris Fenderbaum,DE,office@s-plus-sports.de,morris-fenderbaum.myshopify.com
2021-05-20 08:06:07 UTC,Uninstalled,La aplicación no funciona bien,,Re-pot market,ES,aroset@repotmarket.com,botelbox.myshopify.com
2021-05-20 08:21:47 UTC,Installed,,,Kratosz,NL,contact@kratosz.com,kratosz.myshopify.com
2021-05-20 09:43:50 UTC,Installed,,,minimeeez ,EG,storeminimeez@gmail.com,minimeeez.myshopify.com
2021-05-20 09:44:49 UTC,Uninstalled,Does not meet my needs,,minimeeez ,EG,storeminimeez@gmail.com,minimeeez.myshopify.com
2021-05-20 09:54:41 UTC,Installed,,,skinns-amsterdam,NL,mariellemaat@live.nl,skinns-amsterdam.myshopify.com
2021-05-20 09:55:00 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,skinns-amsterdam,NL,mariellemaat@live.nl,skinns-amsterdam.myshopify.com
2021-05-20 09:55:02 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,skinns-amsterdam,NL,mariellemaat@live.nl,skinns-amsterdam.myshopify.com
2021-05-20 09:55:29 UTC,Recurring charge declined,In Cart Upsell - FLEX - 0.0,,terredicannabis,MT,info@terredicannabis.com,terredicannabis.myshopify.com
2021-05-20 09:56:39 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,skinns-amsterdam,NL,mariellemaat@live.nl,skinns-amsterdam.myshopify.com
2021-05-20 09:56:39 UTC,Uninstalled,App presteert niet goed,,skinns-amsterdam,NL,mariellemaat@live.nl,skinns-amsterdam.myshopify.com
2021-05-20 10:00:54 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,terredicannabis,MT,info@terredicannabis.com,terredicannabis.myshopify.com
2021-05-20 10:00:56 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,terredicannabis,MT,info@terredicannabis.com,terredicannabis.myshopify.com
2021-05-20 10:03:57 UTC,Uninstalled,"",,boule2poils.fr,FR,boule2poils.fr@gmail.com,boule2poils-fr.myshopify.com
2021-05-20 10:03:58 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,boule2poils.fr,FR,boule2poils.fr@gmail.com,boule2poils-fr.myshopify.com
2021-05-20 10:15:24 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Campingriese,DE,info@campingriese.de,campingriese.myshopify.com
2021-05-20 10:15:26 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-05-23,Campingriese,DE,info@campingriese.de,campingriese.myshopify.com
2021-05-20 10:16:56 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Campingriese,DE,info@campingriese.de,campingriese.myshopify.com
2021-05-20 10:29:23 UTC,Uninstalled,App ist die Kosten nicht wert; 99? i cant change the Subsciption!,,Campingriese,DE,info@campingriese.de,campingriese.myshopify.com
2021-05-20 10:31:06 UTC,Installed,,,Campingriese,DE,info@campingriese.de,campingriese.myshopify.com
2021-05-20 10:42:12 UTC,Closed Store,,,Pabbycats,AU,connorharp@gmail.com,pabbycats.myshopify.com
2021-05-20 10:49:28 UTC,Installed,,,Bee Mine,DE,Support@bee-mine.co,klarfelder-markt.myshopify.com
2021-05-20 10:50:35 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Bee Mine,DE,Support@bee-mine.co,klarfelder-markt.myshopify.com
2021-05-20 10:50:37 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,Bee Mine,DE,Support@bee-mine.co,klarfelder-markt.myshopify.com
2021-05-20 10:52:05 UTC,Re-opened Store,,,Fighter's Edge,AU,d.lehfeldt@hotmail.com,the-fighters-edge.myshopify.com
2021-05-20 11:00:03 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,All Silver Gifts,US,anisha@krysaliis.com,www-allsilvergifts-com.myshopify.com
2021-05-20 11:00:05 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,"Non Posso, Ho Danza.",IT,info@nonpossohodanza.it,non-posso-ho-danza.myshopify.com
2021-05-20 11:00:05 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Thrift+,GB,joe@thrift.plus,thrift-test.myshopify.com
2021-05-20 11:00:05 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Boujee Collection By Jeneen,US,info@boujeeinspired.com,boujee-collection-by-jeneen.myshopify.com
2021-05-20 11:00:06 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Lunabae,DE,management@butterfly-commerce.de,lunabae1.myshopify.com
2021-05-20 11:00:06 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Joeiis,IN,joeiisstore@gmail.com,joeiis.myshopify.com
2021-05-20 11:00:07 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,presanew,HK,zhangliqin1982@hotmail.com,presanew.myshopify.com
2021-05-20 11:00:09 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Campfixers®️,MY,support@campfixers.com,campfixers.myshopify.com
2021-05-20 11:00:09 UTC,Recurring charge expired,In Cart Upsell - FLEX - 0.0,,Tom's amazing stuff testing,CZ,info@digismoothie.com,toms-amazing-stuff-testing.myshopify.com
2021-05-20 11:54:04 UTC,Uninstalled,Je n'en ai plus besoin,,MinuitTreize13,FR,clairemariondesign@gmail.com,minuittreize13.myshopify.com
2021-05-20 11:55:28 UTC,Installed,,,Games Puzzle,AT,thomas.katzmayer@gmail.com,catchstores.myshopify.com
2021-05-20 12:05:57 UTC,Installed,,,thesausagedogsanctuaryfood.com,GB,hannah@sausagedogsanctuaryfood.com,thesausagedogsanctuaryfood-com.myshopify.com
2021-05-20 12:06:43 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,thesausagedogsanctuaryfood.com,GB,hannah@sausagedogsanctuaryfood.com,thesausagedogsanctuaryfood-com.myshopify.com
2021-05-20 12:06:45 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,thesausagedogsanctuaryfood.com,GB,hannah@sausagedogsanctuaryfood.com,thesausagedogsanctuaryfood-com.myshopify.com
2021-05-20 12:09:24 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,thesausagedogsanctuaryfood.com,GB,hannah@sausagedogsanctuaryfood.com,thesausagedogsanctuaryfood-com.myshopify.com
2021-05-20 12:09:24 UTC,Uninstalled,"",,thesausagedogsanctuaryfood.com,GB,hannah@sausagedogsanctuaryfood.com,thesausagedogsanctuaryfood-com.myshopify.com
2021-05-20 12:32:06 UTC,Closed Store,,,Rose Bear USA,US,brandon.hamilton234@gmail.com,rose-bear-usa.myshopify.com
2021-05-20 12:36:10 UTC,Installed,,,fabkraft.com,IN,connect@fabkraft.com,fabkraft-official.myshopify.com
2021-05-20 13:05:41 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,fabkraft.com,IN,connect@fabkraft.com,fabkraft-official.myshopify.com
2021-05-20 13:05:43 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,fabkraft.com,IN,connect@fabkraft.com,fabkraft-official.myshopify.com
2021-05-20 13:18:00 UTC,Uninstalled,Not needed anymore,,Lifepro,US,support@lifeprofitness.com,lifeprofitness.myshopify.com
2021-05-20 13:18:01 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Lifepro,US,support@lifeprofitness.com,lifeprofitness.myshopify.com
2021-05-20 13:28:00 UTC,Uninstalled,Wird nicht mehr benötigt,,Escovia™,DE,info@escovia.com,escovia.myshopify.com
2021-05-20 13:28:01 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,Escovia™,DE,info@escovia.com,escovia.myshopify.com
2021-05-20 13:30:41 UTC,Installed,,,test egrocery,CA,di@techsolid.ca,test-egrocery.myshopify.com
2021-05-20 13:34:32 UTC,Uninstalled,Not needed anymore,,Kerry's tail,BG,support@kerrystail.com,kerrys-tail.myshopify.com
2021-05-20 13:48:34 UTC,Recurring charge unfrozen,In Cart Upsell - FLEX - 0.0,2021-05-21,Kumeyo,NL,approvations@gmail.com,kumeyo.myshopify.com
2021-05-20 13:52:43 UTC,Installed,,,18App Store,IT,customercare@famehouse.net,18app-store.myshopify.com
2021-05-20 13:56:07 UTC,Re-opened Store,,,Strānj Froot Clothing,US,stranjfrootclothing@gmail.com,stranj-froot-clothing.myshopify.com
2021-05-20 13:56:22 UTC,Installed,,,the shiny accessories,QA,theshinyaccessoriesstore@gmail.com,the-shiny-accessories.myshopify.com
2021-05-20 14:03:10 UTC,Installed,,,SHOPLETY,ES,myshoplety@gmail.com,myshoplety.myshopify.com
2021-05-20 14:05:21 UTC,Uninstalled,"",,the shiny accessories,QA,theshinyaccessoriesstore@gmail.com,the-shiny-accessories.myshopify.com
2021-05-20 14:11:17 UTC,Installed,,,HANNAH MARTIN®,FR,tdcontactfrance@gmail.com,hannahmartinus.myshopify.com
2021-05-20 14:11:34 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,HANNAH MARTIN®,FR,tdcontactfrance@gmail.com,hannahmartinus.myshopify.com
2021-05-20 14:11:36 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,HANNAH MARTIN®,FR,tdcontactfrance@gmail.com,hannahmartinus.myshopify.com
2021-05-20 14:18:05 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,18App Store,IT,customercare@famehouse.net,18app-store.myshopify.com
2021-05-20 14:18:08 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,18App Store,IT,customercare@famehouse.net,18app-store.myshopify.com
2021-05-20 14:24:28 UTC,Uninstalled,"",,devstore-beauty-heroes,CA,tyler@ablesense.com,devstore-beauty-heroes.myshopify.com
2021-05-20 14:25:24 UTC,Uninstalled,"",,HANNAH MARTIN®,FR,tdcontactfrance@gmail.com,hannahmartinus.myshopify.com
2021-05-20 14:25:25 UTC,Recurring charge cancelled,In Cart Upsell - FLEX - 0.0,,HANNAH MARTIN®,FR,tdcontactfrance@gmail.com,hannahmartinus.myshopify.com
2021-05-20 14:26:52 UTC,Installed,,,Z&F ,ES,zyfcomplementos@gmail.com,z-f-es.myshopify.com
2021-05-20 14:28:32 UTC,Recurring charge accepted,In Cart Upsell - FLEX - 0.0,,Z&F ,ES,zyfcomplementos@gmail.com,z-f-es.myshopify.com
2021-05-20 14:28:35 UTC,Recurring charge activated,In Cart Upsell - FLEX - 0.0,2021-06-19,Z&F ,ES,zyfcomplementos@gmail.com,z-f-es.myshopify.com
2021-05-20 14:37:16 UTC,Uninstalled,Does not meet my needs,,Dads Are Awesome,US,patrick.malone27@gmail.com,dadsareawesome.myshopify.com
2021-05-20 14:37:17 UTC,Recurring charge cancelled,In Cart Upsell - Beginner plan - 14.0,,Dads Are Awesome,US,patrick.malone27@gmail.com,dadsareawesome.myshopify.com
2021-05-20 14:53:58 UTC,Uninstalled,"",,"Non Posso, Ho Danza.",IT,info@nonpossohodanza.it,non-posso-ho-danza.myshopify.com
2021-05-20 15:18:34 UTC,Installed,,,Costa Rica,CR,mfgarcia@republiccosmetics.com,rc-ambiente-capacitacion.myshopify.com
